timestamp,src_ip,dst_ip,src_port,dst_port,protocol,action,application,bytes_sent,bytes_received,bytes,duration,user_id,device_id,country,session_id,threat_type,rule_name,src_mac,firewall_policy_name,segment_name,reason
2025-07-14 15:07:57,10.34.213.58,156.141.17.104,24459,25471,ICMP,ALLOW,HTTPS,4275,9765,14040,663,user_25,7cd430c2-2b19-45e5-9984-95d8e6021d18,IN,ec50ae03-4e92-4905-86fd-b87819ba61a3,None,AllowDNS,36:d5:59:6c:4c:f4,CorpPolicy,Cloud,Unknown
2025-07-14 13:50:21,172.21.113.32,29.57.67.195,443,17507,UDP,ALLOW,CustomApp,8478,2446,10924,37,user_25,ada2c7cf-a186-4694-a98c-b872f960d21e,DE,0dae0091-e4fe-4fc3-9686-0db6cda76c1e,None,CustomRule1,8b:79:8a:1a:60:e0,IoTPolicy,Internal,PolicyEnforcement
2025-07-14 17:34:18,192.144.8.94,57.179.167.14,80,53,HTTPS,ALLOW,NonPublicAPI,214022,229369,443391,603,user_25,f738a01b-2297-49e4-b1c1-aba1bbf62480,AU,0dae0091-e4fe-4fc3-9686-0db6cda76c1e,None,CustomRule1,70:e3:4e:13:87:69,VPNPolicy,External,ThreatDetected
2025-07-14 13:54:21,192.168.248.150,114.44.185.9,53,443,HTTPS,ALLOW,CustomApp,4152,2640,6792,694,user_25,afd72276-ac78-452e-810f-65401b900bc8,FR,0dae0091-e4fe-4fc3-9686-0db6cda76c1e,None,CustomRule1,49:45:f4:dd:d4:ff,DefaultPolicy,Remote,ThreatDetected
2025-07-14 13:59:21,10.187.7.92,167.54.168.95,53,53,ICMP,ALLOW,HTTPS,12222,-3124,9098,660,user_25,b3c6d5db-89c3-4490-acbd-59f8810dfcc8,FR,0dae0091-e4fe-4fc3-9686-0db6cda76c1e,None,BlockFTP,ea:50:59:ff:b6:52,VPNPolicy,Internal,ScheduledScan
2025-07-14 15:20:42,11.129.180.216,139.127.217.87,80,80,UDP,ALLOW,NonPublicAPI,216615,217068,433683,900,user_25,2f5ea446-5e6d-4268-bdc6-12e16f5febca,FR,31eca449-44cc-4d60-a170-b6a794746c64,BruteForce,CustomRule1,fd:23:3e:bf:54:1b,VPNPolicy,External,ThreatDetected
2025-07-14 16:04:51,10.104.124.221,182.169.68.211,80,80,HTTPS,ALLOW,CustomApp,6539,3855,10394,750,user_25,66774c74-a139-4560-bd44-67fef1080498,UK,31eca449-44cc-4d60-a170-b6a794746c64,None,BlockFTP,86:02:63:4a:86:d7,CorpPolicy,Cloud,PolicyEnforcement
2025-07-14 16:03:51,192.168.230.54,48.208.194.208,22345,4470,TCP,ALLOW,CustomApp,11056,5877,16933,437,user_25,5c5e0eef-e2f3-4370-a329-08994ffd377a,CA,31eca449-44cc-4d60-a170-b6a794746c64,None,CustomRule1,ed:d4:f9:13:07:2c,VPNPolicy,Remote,UserRequest
2025-07-14 16:13:51,192.168.207.1,222.2.101.189,443,25,HTTPS,ALLOW,SSH,6302,1585,7887,577,user_25,dae55d16-bb63-4110-862b-44f66fa2e822,IN,31eca449-44cc-4d60-a170-b6a794746c64,None,BlockFTP,72:0e:f3:b1:cc:ba,CorpPolicy,Cloud,UserRequest
2025-07-14 08:12:31,173.122.123.245,89.248.200.205,80,58807,HTTPS,ALLOW,NonPublicAPI,241659,195583,437242,97,user_25,bfb3af61-fbff-49dd-a46c-a2c036917a74,FR,386dfbab-26ae-4456-86cc-7324fd87131f,BruteForce,CustomRule1,3a:ff:48:63:0e:b8,VPNPolicy,External,ThreatDetected
2025-07-14 13:16:46,172.21.154.105,137.136.68.152,16404,14425,TCP,ALLOW,HTTP,4030,8428,12458,481,user_25,f39e0d30-34bf-4cb1-81ab-1c3853e65f09,IN,386dfbab-26ae-4456-86cc-7324fd87131f,BruteForce,CustomRule1,04:8c:65:39:be:b2,GuestPolicy,DMZ,ThreatDetected
2025-07-14 13:14:46,172.28.28.172,132.129.75.242,48188,80,HTTPS,ALLOW,HTTPS,2241,4356,6597,689,user_25,ba3938f2-6d02-4884-b20c-3e6ab641554a,FR,386dfbab-26ae-4456-86cc-7324fd87131f,None,BlockSSH,9a:f6:55:65:ce:73,CorpPolicy,Internal,PolicyEnforcement
2025-07-14 13:18:46,172.16.35.25,197.80.235.162,443,443,ICMP,DENY,HTTPS,9793,7560,17353,230,user_25,d3581a77-b111-43c4-b30b-66621bbe48e5,DE,386dfbab-26ae-4456-86cc-7324fd87131f,None,AllowDNS,7e:54:5e:43:e4:55,IoTPolicy,Cloud,Unknown
2025-07-14 04:12:17,99.122.185.236,102.152.26.102,80,21924,HTTPS,ALLOW,NonPublicAPI,239810,240797,480607,311,user_25,9a3c6ddc-75a7-40cd-8862-7e1866f88558,IN,9cd09ca0-6531-45a8-95f3-a4423f022d91,None,CustomRule1,84:93:5c:2e:fa:82,VPNPolicy,External,ThreatDetected
2025-07-14 12:41:01,172.24.204.118,74.155.7.246,53396,25,ICMP,ALLOW,DNS,10581,8935,19516,137,user_25,568d5307-c6f8-4d18-9730-0b62276dd848,AU,9cd09ca0-6531-45a8-95f3-a4423f022d91,None,CustomRule1,db:8d:82:21:0a:fb,CorpPolicy,Internal,ThreatDetected
2025-07-14 12:41:01,172.23.247.13,165.186.189.122,443,4233,TCP,ALLOW,HTTP,6968,1184,8152,469,user_25,dc668d72-f052-4755-baa0-c7778e5b7ab9,US,9cd09ca0-6531-45a8-95f3-a4423f022d91,None,AllowWeb,5e:63:ee:3d:fe:51,GuestPolicy,External,PolicyEnforcement
2025-07-14 12:51:01,10.37.53.243,167.183.198.125,15186,443,ICMP,ALLOW,HTTP,3410,3787,7197,240,user_25,3a5241e5-4f0c-4c31-958a-161ad003daa3,IN,9cd09ca0-6531-45a8-95f3-a4423f022d91,None,BlockFTP,c5:aa:25:a6:7e:19,VPNPolicy,Remote,UserRequest
2025-07-14 16:15:35,192.168.213.137,42.184.3.128,25,30123,ICMP,ALLOW,HTTPS,7775,7445,15220,675,user_26,5bc65a5b-eb10-47a1-8361-6f1b1952ae10,DE,af1b9a9e-c61f-4451-9ec8-59e800cb3981,None,BlockFTP,8d:b3:36:8d:10:e1,VPNPolicy,DMZ,ScheduledScan
2025-07-14 16:19:35,10.238.145.20,83.93.81.131,8798,443,TCP,ALLOW,FTP,8306,7102,15408,301,user_26,83e7c270-1869-4f98-a2ed-a8a6033f9d98,US,af1b9a9e-c61f-4451-9ec8-59e800cb3981,None,CustomRule1,27:30:12:20:2c:8c,GuestPolicy,External,ThreatDetected
2025-07-14 17:28:48,180.161.120.139,171.208.147.169,80,80,UDP,ALLOW,NonPublicAPI,198568,234590,433158,368,user_26,c6420f45-45dc-47b5-b47f-41da05b9ada3,DE,af1b9a9e-c61f-4451-9ec8-59e800cb3981,BruteForce,CustomRule1,5a:23:6a:fa:a7:9e,VPNPolicy,External,ThreatDetected
2025-07-14 16:21:35,172.24.25.102,105.108.103.3,58804,53,TCP,ALLOW,DNS,1327,4772,6099,681,user_26,21b57911-570e-4285-99f0-d7827927bddc,DE,af1b9a9e-c61f-4451-9ec8-59e800cb3981,None,AllowDNS,b5:89:99:eb:56:be,VPNPolicy,External,ScheduledScan
2025-07-14 15:16:55,192.168.52.44,159.129.157.208,80,46349,ICMP,ALLOW,HTTP,5648,9066,14714,696,user_26,1ae8d735-3d8f-4f70-9e84-561bd097dd9a,DE,5b43eb29-b21a-416f-a10d-6b2188230af3,None,BlockSSH,88:38:5e:f5:da:42,IoTPolicy,Remote,ScheduledScan
2025-07-14 03:57:21,48.126.7.201,197.183.226.118,37590,53,HTTPS,ALLOW,NonPublicAPI,195041,230428,425469,459,user_26,85cfd352-8aef-468b-9092-3e84ef626427,CA,5b43eb29-b21a-416f-a10d-6b2188230af3,None,CustomRule1,bc:9d:16:6e:60:17,VPNPolicy,External,ThreatDetected
2025-07-14 15:20:55,172.24.204.3,161.196.133.136,22,80,UDP,ALLOW,CustomApp,409,643,1052,537,user_26,d455dc5d-d7d7-4aad-b547-e7a5288806d0,AU,5b43eb29-b21a-416f-a10d-6b2188230af3,None,BlockFTP,b4:6c:75:f5:ea:e5,IoTPolicy,External,UserRequest
2025-07-14 15:22:55,172.16.227.223,46.47.50.64,41654,80,UDP,ALLOW,SSH,11814,8706,20520,666,user_26,2fff37d5-e258-4f30-8f10-4afa3776aef6,IN,5b43eb29-b21a-416f-a10d-6b2188230af3,None,BlockSSH,67:87:25:9d:75:8b,DefaultPolicy,Internal,ThreatDetected
2025-07-14 17:19:50,192.168.159.119,56.121.170.167,30768,80,TCP,ALLOW,HTTPS,11216,1552,12768,334,user_26,2d7db1e6-e26a-4069-b060-324e901d6af9,US,e41d30bd-541f-4887-882b-920e99d80854,None,CustomRule2,58:0b:20:c3:a9:3b,IoTPolicy,External,ThreatDetected
2025-07-14 17:20:50,172.27.183.166,87.190.255.28,22,22,TCP,ALLOW,SMTP,11792,10900,22692,297,user_26,e0c31a3d-4d7e-4bef-9bb6-187c115f5d23,UK,e41d30bd-541f-4887-882b-920e99d80854,None,AllowDNS,19:eb:6a:94:8e:ee,GuestPolicy,Cloud,ThreatDetected
2025-07-14 13:41:38,74.195.164.11,193.175.184.245,80,80,TCP,ALLOW,NonPublicAPI,236488,195262,431750,320,user_26,57e560c5-1860-45bf-b389-8199fc5c6d13,CA,e41d30bd-541f-4887-882b-920e99d80854,None,CustomRule1,d6:86:1a:68:cc:25,VPNPolicy,External,ThreatDetected
2025-07-14 17:28:50,192.168.190.133,158.64.141.105,443,80,ICMP,ALLOW,HTTP,10361,3513,13874,231,user_26,822f6343-2973-46c1-9a02-ca553e625ca9,CA,e41d30bd-541f-4887-882b-920e99d80854,None,CustomRule2,89:b2:93:ab:4e:1c,VPNPolicy,Internal,ThreatDetected
2025-07-14 12:22:19,172.17.133.223,83.232.20.106,80,13320,ICMP,ALLOW,SSH,591,-5633,-5042,891,user_26,e0eaf35c-a0a6-45e4-b4a8-3d42a9348c48,CA,63b03ec7-d5fb-4ab7-89ca-bcf97e211814,None,CustomRule2,3a:01:88:ab:1e:74,GuestPolicy,External,PolicyEnforcement
2025-07-14 12:24:19,192.168.31.219,158.32.28.201,60517,443,TCP,ALLOW,HTTPS,6695,1330,8025,73,user_26,9a3da09c-9e61-4403-ae3b-8edb8535f3a2,FR,63b03ec7-d5fb-4ab7-89ca-bcf97e211814,None,CustomRule1,8d:f4:ae:b1:fd:63,GuestPolicy,Cloud,UserRequest
2025-07-14 12:30:19,10.222.34.86,77.178.235.228,80,34309,TCP,ALLOW,SSH,11061,426,11487,705,user_26,4e386a99-f35f-4f38-ae0e-d259d30c7925,AU,63b03ec7-d5fb-4ab7-89ca-bcf97e211814,None,AllowDNS,19:c7:e4:20:23:d9,VPNPolicy,Remote,UserRequest
2025-07-14 18:04:49,127.203.223.246,221.184.1.124,39525,80,UDP,ALLOW,NonPublicAPI,252012,211708,463720,62,user_26,bbc703c7-d194-452d-995e-50f8da9271d1,IN,63b03ec7-d5fb-4ab7-89ca-bcf97e211814,None,CustomRule1,3e:86:c0:61:33:9c,VPNPolicy,External,ThreatDetected
2025-07-14 15:21:38,192.168.246.79,27.138.34.30,41778,37617,UDP,ALLOW,HTTPS,26633,4224,30857,97,user_26,e931f07f-7c5d-431a-99f1-4c9c8caf64bd,DE,91ab84f3-9d79-4a3a-9d00-c48a17b5beb0,None,BlockFTP,1f:3d:29:35:72:ce,CorpPolicy,External,Unknown
2025-07-14 01:17:03,122.67.91.130,210.210.152.238,443,57708,HTTPS,ALLOW,NonPublicAPI,238684,207194,445878,656,user_26,a8416bb6-d048-4ff4-8552-0c5c4de4c231,CA,91ab84f3-9d79-4a3a-9d00-c48a17b5beb0,BruteForce,CustomRule1,93:a7:c8:bd:b8:bb,VPNPolicy,External,ThreatDetected
2025-07-14 15:23:38,10.169.211.177,88.246.37.87,9783,80,ICMP,ALLOW,HTTPS,5970,3054,9024,760,user_26,d1115571-9cbf-4c34-86e5-1ba389835bdc,IN,91ab84f3-9d79-4a3a-9d00-c48a17b5beb0,None,CustomRule2,3e:15:7f:2d:2c:41,VPNPolicy,Internal,ScheduledScan
2025-07-14 15:30:38,192.168.19.37,212.8.115.69,51740,80,HTTPS,ALLOW,FTP,3825,9852,13677,277,user_26,b2f0b61f-baf5-471c-b2cd-76ef3fe544de,US,91ab84f3-9d79-4a3a-9d00-c48a17b5beb0,None,AllowWeb,b1:42:2e:b5:62:38,DefaultPolicy,External,Unknown
2025-07-14 10:56:31,43.2.15.105,66.81.157.65,53,50275,UDP,ALLOW,NonPublicAPI,244240,218055,462295,421,user_26,2ccc1572-c862-4d59-82b6-0345b74fce45,CA,fe7effae-a3c1-4839-ba30-ee46d81510fb,None,CustomRule1,38:59:1d:32:75:2a,VPNPolicy,External,ThreatDetected
2025-07-14 18:43:22,172.29.212.120,152.158.55.190,80,53,UDP,ALLOW,HTTPS,9557,8778,18335,720,user_26,040a9a15-2350-4a4f-99ad-e6efccd4c315,UK,fe7effae-a3c1-4839-ba30-ee46d81510fb,None,BlockFTP,da:c6:10:5d:7a:e2,DefaultPolicy,Cloud,ThreatDetected
2025-07-14 18:50:22,192.168.251.166,80.46.211.157,80,53,HTTP,ALLOW,SMTP,2992,2376,5368,504,user_26,d83125f3-9c9a-4344-878b-a60f716dbdf3,IN,fe7effae-a3c1-4839-ba30-ee46d81510fb,None,CustomRule2,b9:99:fa:20:8a:5a,IoTPolicy,Remote,ScheduledScan
2025-07-14 18:48:22,192.168.22.192,138.8.247.238,53,80,UDP,ALLOW,HTTPS,4297,2162,6459,445,user_26,cfcb29fc-69fb-4273-85b5-1f736969ce82,US,fe7effae-a3c1-4839-ba30-ee46d81510fb,None,BlockFTP,08:ef:df:cc:34:db,IoTPolicy,Remote,ScheduledScan
2025-07-14 08:45:42,192.168.41.103,113.45.201.155,22,16741,ICMP,ALLOW,HTTPS,3645,3695,7340,393,user_27,6e30ad12-2366-448a-bf1b-02113820fdcd,IN,49f3711f-4eee-4ff7-8eca-1be8cb4448f7,None,BlockSSH,02:2e:8a:c8:d6:ed,GuestPolicy,Internal,PolicyEnforcement
2025-07-14 08:49:42,172.21.205.22,46.147.175.179,62700,34899,UDP,ALLOW,HTTP,7834,1846,9680,155,user_27,1300268a-a7fb-41a7-8e41-6279d3a99042,US,49f3711f-4eee-4ff7-8eca-1be8cb4448f7,None,AllowWeb,3d:dd:4a:10:53:de,VPNPolicy,Internal,UserRequest
2025-07-14 08:53:42,10.121.83.25,85.65.73.244,51222,80,ICMP,ALLOW,HTTPS,629,3577,4206,321,user_27,56a44a4d-a64e-453a-a6dc-d607d95a2112,UK,49f3711f-4eee-4ff7-8eca-1be8cb4448f7,None,BlockFTP,6d:cd:71:a8:79:f4,DefaultPolicy,External,ScheduledScan
2025-07-14 16:23:04,122.58.180.206,60.244.207.186,443,36257,HTTPS,ALLOW,NonPublicAPI,195906,214997,410903,812,user_27,668a279d-d348-46ac-96ad-90f7d1d5398e,IN,49f3711f-4eee-4ff7-8eca-1be8cb4448f7,BruteForce,CustomRule1,a5:d7:00:52:31:00,VPNPolicy,External,ThreatDetected
2025-07-14 15:48:49,192.168.158.207,147.187.74.42,22,53754,UDP,ALLOW,HTTP,4137,2315,6452,354,user_27,08a7c5f1-37f5-4033-aba2-5ff427875e5b,CA,078ac544-a62b-4bca-a7fc-1789db0939bd,None,CustomRule2,5a:7c:10:68:41:3d,GuestPolicy,External,ThreatDetected
2025-07-14 15:52:49,172.28.6.150,41.194.187.193,25313,25,TCP,ALLOW,HTTPS,1262,486,1748,412,user_27,df8156f5-35bd-47e5-bfe9-4853de8629bf,DE,078ac544-a62b-4bca-a7fc-1789db0939bd,None,CustomRule2,c4:b9:bf:91:38:f6,GuestPolicy,Internal,PolicyEnforcement
2025-07-14 02:11:33,178.95.150.185,50.29.149.62,443,52010,UDP,ALLOW,NonPublicAPI,251989,232025,484014,274,user_27,09e569d2-8916-4352-9d98-67635904c4f6,UK,078ac544-a62b-4bca-a7fc-1789db0939bd,BruteForce,CustomRule1,39:4b:17:26:cf:93,VPNPolicy,External,ThreatDetected
2025-07-14 15:57:49,192.168.43.69,138.242.174.6,443,80,TCP,ALLOW,HTTPS,-5123,19255,14132,277,user_27,9c039942-b57c-4906-bad3-37acb4026f8e,AU,078ac544-a62b-4bca-a7fc-1789db0939bd,None,AllowDNS,f2:81:f7:0b:16:bb,DefaultPolicy,External,Unknown
2025-07-14 12:38:47,219.202.116.16,22.25.118.43,22,443,UDP,ALLOW,NonPublicAPI,209101,235108,444209,724,user_27,1ddbf760-7f55-4f6c-88ef-aa23f53c1ff6,US,e200c9b1-2028-4c2f-a718-105100073468,BruteForce,CustomRule1,53:7d:a0:19:bd:92,VPNPolicy,External,ThreatDetected
2025-07-14 10:24:09,192.168.82.198,200.111.161.113,80,53,HTTP,ALLOW,FTP,7461,5664,13125,750,user_27,2a421d61-5910-4f74-8dfc-36d1c446bd29,FR,e200c9b1-2028-4c2f-a718-105100073468,None,AllowDNS,22:4a:e8:0d:fc:02,IoTPolicy,DMZ,ThreatDetected
2025-07-14 10:27:09,172.25.206.204,56.133.183.94,443,443,TCP,ALLOW,HTTP,2832,2246,5078,873,user_27,1fe0c625-147d-4c84-894e-225fdbb8d819,AU,e200c9b1-2028-4c2f-a718-105100073468,None,BlockSSH,01:ac:be:57:7c:bc,GuestPolicy,Cloud,Unknown
2025-07-14 10:30:09,172.27.10.90,60.254.168.13,1826,80,TCP,ALLOW,SSH,2593,-3638,-1045,738,user_27,0f6d3ba2-9ff2-43d9-9e52-a78e7a173b3f,DE,e200c9b1-2028-4c2f-a718-105100073468,None,AllowWeb,6e:ec:3f:ef:90:2b,DefaultPolicy,Internal,ScheduledScan
2025-07-14 09:00:53,123.192.99.112,58.238.115.82,80,12331,UDP,ALLOW,NonPublicAPI,234646,212115,446761,65,user_27,0de31614-bcce-44fb-89c0-2f10178cb3bd,DE,6c9dc333-0e51-4530-a96f-5b1a6d1310e1,BruteForce,CustomRule1,4a:f8:ee:7e:c7:86,VPNPolicy,External,ThreatDetected
2025-07-14 09:21:40,172.29.76.98,48.61.14.60,25,35267,ICMP,ALLOW,HTTPS,6456,7889,14345,644,user_27,6dedb557-c459-40b9-9522-4f04cf712d17,CA,6c9dc333-0e51-4530-a96f-5b1a6d1310e1,None,CustomRule1,9b:fb:dd:9d:c0:a4,IoTPolicy,Remote,ThreatDetected
2025-07-14 09:22:40,192.168.139.98,49.168.59.166,57791,22,ICMP,ALLOW,DNS,1742,969,2711,35,user_27,50ecc3dd-e11e-40e1-8ef7-e4aa51663112,UK,6c9dc333-0e51-4530-a96f-5b1a6d1310e1,None,AllowDNS,03:a5:13:c7:66:8e,VPNPolicy,DMZ,PolicyEnforcement
2025-07-14 09:30:40,172.17.50.164,220.213.139.253,443,443,UDP,ALLOW,HTTPS,8541,4777,13318,45,user_27,e5a806ac-122b-4a9c-92a2-b779bf088af3,CA,6c9dc333-0e51-4530-a96f-5b1a6d1310e1,None,BlockSSH,6c:e1:15:95:4a:52,VPNPolicy,DMZ,ThreatDetected
2025-07-14 12:39:29,192.168.245.159,41.109.53.80,11348,53,TCP,ALLOW,HTTP,360,6380,6740,549,user_27,28f72b3a-15c9-4e71-bb56-3973640a4f5e,FR,5bca9c16-58b7-42ff-8dbd-04d97511a6f2,None,BlockSSH,6c:91:e2:e5:89:33,CorpPolicy,Remote,PolicyEnforcement
2025-07-14 12:40:29,10.13.42.149,142.88.143.70,33521,8260,TCP,ALLOW,HTTP,8846,7907,16753,834,user_27,89ea402e-314d-423f-b89a-646f301817ab,CA,5bca9c16-58b7-42ff-8dbd-04d97511a6f2,None,CustomRule1,0c:70:fc:a1:1a:34,DefaultPolicy,Internal,ThreatDetected
2025-07-14 12:43:29,10.100.71.109,93.49.214.42,22,34955,HTTP,ALLOW,DNS,2249,10798,13047,28,user_27,12c27132-2f40-4bec-bd59-e4059bafc4f0,CA,5bca9c16-58b7-42ff-8dbd-04d97511a6f2,None,CustomRule1,50:4b:9c:a9:70:1c,GuestPolicy,DMZ,ScheduledScan
2025-07-14 05:24:28,164.232.5.167,111.22.35.110,443,16582,ICMP,ALLOW,NonPublicAPI,213142,179272,392414,533,user_27,37d4c9d3-7b17-4b23-b740-4427d9282dfd,CA,5bca9c16-58b7-42ff-8dbd-04d97511a6f2,BruteForce,CustomRule1,96:df:ee:cd:5d:03,VPNPolicy,External,ThreatDetected
2025-07-14 09:07:55,172.18.178.248,78.73.245.182,38664,80,HTTPS,ALLOW,HTTPS,26938,5909,32847,558,user_27,3dfb716f-33bc-454f-85b7-ef6e5454a5c8,IN,8c0756c0-8029-4a72-9882-c36bd25504bd,None,CustomRule2,b5:2c:9a:d0:1f:da,IoTPolicy,Internal,PolicyEnforcement
2025-07-14 09:09:55,192.168.66.170,44.227.36.22,49483,443,TCP,ALLOW,FTP,1450,2287,3737,35,user_27,295de188-94fe-4149-85d9-30eed3ffe76c,UK,8c0756c0-8029-4a72-9882-c36bd25504bd,None,CustomRule1,87:a7:23:be:62:f4,GuestPolicy,Cloud,ThreatDetected
2025-07-14 03:50:50,20.226.245.175,150.240.17.51,80,443,HTTPS,ALLOW,NonPublicAPI,196274,192770,389044,67,user_27,59001b8e-dd84-46fd-8ed6-e2ed6f07c311,US,8c0756c0-8029-4a72-9882-c36bd25504bd,None,CustomRule1,ba:55:64:01:16:8f,VPNPolicy,External,ThreatDetected
2025-07-14 09:16:55,192.168.148.227,174.35.17.146,54192,443,HTTP,ALLOW,FTP,6354,390,6744,508,user_27,b452da88-42b8-42cc-9e6f-fd1464d04bcb,DE,8c0756c0-8029-4a72-9882-c36bd25504bd,None,BlockSSH,7e:b2:7e:9d:1e:ab,VPNPolicy,Cloud,ScheduledScan
2025-07-14 10:25:04,10.202.26.113,86.207.231.241,443,64293,ICMP,ALLOW,HTTPS,10308,216,10524,27,user_28,4274527e-346c-4b27-805e-34c596275057,CA,0624e952-9fea-4297-b4fe-515b0f5d12b7,None,AllowWeb,4a:33:bc:7f:d6:82,VPNPolicy,Cloud,UserRequest
2025-07-14 16:22:20,65.48.165.34,134.128.252.75,80,32658,HTTPS,ALLOW,NonPublicAPI,194724,205690,400414,79,user_28,4c3d4001-16ef-4410-8be5-98997be0a690,IN,0624e952-9fea-4297-b4fe-515b0f5d12b7,BruteForce,CustomRule1,92:66:a8:1c:ea:d8,VPNPolicy,External,ThreatDetected
2025-07-14 10:33:04,172.19.187.77,207.249.106.85,21131,22,TCP,ALLOW,SMTP,4115,7933,12048,136,user_28,333d9268-bb15-4239-9d27-9006b9c10969,FR,0624e952-9fea-4297-b4fe-515b0f5d12b7,None,BlockFTP,88:40:17:fb:c9:17,DefaultPolicy,External,Unknown
2025-07-14 10:37:04,172.17.165.241,212.91.252.86,46394,34006,TCP,ALLOW,HTTPS,8793,2374,11167,387,user_28,5432d043-b7b9-4f19-aaf9-d6d491e7b6a7,AU,0624e952-9fea-4297-b4fe-515b0f5d12b7,None,BlockSSH,e6:6b:d5:48:f7:4e,VPNPolicy,Cloud,Unknown
2025-07-14 14:01:28,192.168.43.199,179.74.195.195,46174,28546,HTTP,ALLOW,HTTPS,5142,6479,11621,448,user_28,b079b95e-500e-4b93-96f6-405df619cfd9,DE,efc8557c-f5b2-46ea-b48c-66b4b00e360f,None,AllowDNS,d7:32:51:17:c6:c2,GuestPolicy,Cloud,Unknown
2025-07-14 04:14:55,52.128.162.237,195.94.97.181,53,22419,UDP,ALLOW,NonPublicAPI,252829,239054,491883,521,user_28,249a05cf-3cc4-44dd-ae4d-3466ed4bbab9,CA,efc8557c-f5b2-46ea-b48c-66b4b00e360f,None,CustomRule1,97:d7:b3:7e:0b:bd,VPNPolicy,External,ThreatDetected
2025-07-14 14:03:28,10.243.170.34,12.197.189.137,10246,80,UDP,ALLOW,FTP,10135,5334,15469,102,user_28,4a5945a9-8bcd-4691-bd36-23e0092f074a,UK,efc8557c-f5b2-46ea-b48c-66b4b00e360f,None,CustomRule1,58:b5:77:04:c3:1c,VPNPolicy,Cloud,ThreatDetected
2025-07-14 14:10:28,10.220.198.153,74.249.46.90,63466,80,HTTP,ALLOW,HTTP,1750,11101,12851,604,user_28,5a2fae0d-8841-42ed-ac53-2f088ff50568,AU,efc8557c-f5b2-46ea-b48c-66b4b00e360f,None,AllowWeb,1a:2e:f0:94:6a:46,GuestPolicy,Remote,Unknown
2025-07-14 18:31:09,192.168.84.12,17.140.123.87,443,443,HTTP,ALLOW,HTTPS,-12352,7816,-4536,623,user_28,b1af1af5-5b98-48a2-8d00-88e968ae6c99,FR,40e5d6dc-ca4b-4623-9130-ac250a0e5cb9,None,BlockSSH,3c:84:a7:e7:99:e7,CorpPolicy,Internal,ThreatDetected
2025-07-14 18:34:09,192.168.227.160,176.122.50.87,53,53,HTTPS,ALLOW,HTTP,4118,1761,5879,91,user_28,79a899cf-669d-4607-b09f-6b33e4dc3a11,US,40e5d6dc-ca4b-4623-9130-ac250a0e5cb9,None,AllowWeb,e2:6d:10:51:f0:37,GuestPolicy,DMZ,UserRequest
2025-07-14 23:12:07,130.116.100.229,86.135.157.57,443,50676,HTTPS,ALLOW,NonPublicAPI,225994,232030,458024,535,user_28,e12f87b7-887a-4d24-9e93-ae6dae84e8e8,CA,40e5d6dc-ca4b-4623-9130-ac250a0e5cb9,None,CustomRule1,32:f5:37:29:78:76,VPNPolicy,External,ThreatDetected
2025-07-14 18:40:09,10.47.165.192,208.156.132.35,443,13401,HTTPS,ALLOW,SSH,3141,10259,13400,899,user_28,a63a294a-91d9-40af-b9d4-d5f97443c29b,US,40e5d6dc-ca4b-4623-9130-ac250a0e5cb9,None,BlockSSH,0b:e2:69:22:04:92,DefaultPolicy,Cloud,Unknown
2025-07-14 03:50:21,197.159.10.227,22.80.99.77,80,80,TCP,ALLOW,NonPublicAPI,235161,197779,432940,635,user_28,b22c4fd0-7542-4ced-9447-9052160171ab,DE,b2182adc-d4f7-43a3-9fbb-92922862efba,BruteForce,CustomRule1,f3:16:14:d5:9d:ee,VPNPolicy,External,ThreatDetected
2025-07-14 14:01:49,10.42.82.68,151.135.162.252,443,22,HTTPS,ALLOW,HTTPS,7907,3972,11879,558,user_28,fa24dc91-00d1-409f-b87e-8d38ab734dd0,AU,b2182adc-d4f7-43a3-9fbb-92922862efba,None,BlockFTP,7e:7e:44:af:15:e9,CorpPolicy,External,PolicyEnforcement
2025-07-14 14:08:49,172.25.159.18,173.241.171.181,443,27875,HTTP,ALLOW,DNS,326,23416,23742,160,user_28,f9588254-5cd5-435d-bf4e-c2d7e4b4bbc5,AU,b2182adc-d4f7-43a3-9fbb-92922862efba,None,AllowDNS,d7:f0:ee:fd:d8:ad,GuestPolicy,Cloud,PolicyEnforcement
2025-07-14 14:06:49,192.168.242.65,54.58.65.95,443,25,ICMP,ALLOW,HTTPS,2899,2462,5361,735,user_28,3b32a1a7-2e5b-4d61-8a8d-cfffec5eee12,IN,b2182adc-d4f7-43a3-9fbb-92922862efba,None,AllowDNS,f9:4a:62:1c:af:b4,DefaultPolicy,Remote,Unknown
2025-07-14 14:22:37,192.168.11.98,192.96.190.101,54513,443,HTTP,ALLOW,SSH,-2035,8380,6345,107,user_28,d5378540-fb9c-4506-94d5-c7d14bc109a3,FR,5b3ba825-feb3-4110-9316-1120785ee59a,None,AllowDNS,19:ab:0f:5e:3d:76,IoTPolicy,Internal,PolicyEnforcement
2025-07-14 04:11:48,199.169.177.104,159.43.116.202,443,80,ICMP,ALLOW,NonPublicAPI,221850,201115,422965,141,user_28,7c9767b8-4fbb-484f-b785-de0b61847324,FR,5b3ba825-feb3-4110-9316-1120785ee59a,None,CustomRule1,18:e0:71:e2:97:da,VPNPolicy,External,ThreatDetected
