whoip_id,user_id,session_id,timestamp,ip_address,organization,asn,action,application
45b4842b-7282-4d27-9740-010e196e72ef,user_36,91bbb187-cb92-4842-bb36-d5e819c0565d,2025-07-14 11:40:51,128.92.97.213,OrgA,AS59800,ALLOW,DNS
4ea29f5d-3849-4323-b529-d3a8918ed45c,user_36,91bbb187-cb92-4842-bb36-d5e819c0565d,2025-07-14 11:44:51,152.187.111.195,OrgB,AS96369,ALLOW,DNS
922d14b7-5f49-45fa-9367-6d0953972c33,user_36,91bbb187-cb92-4842-bb36-d5e819c0565d,2025-07-14 08:27:11,74.142.4.3,MaliciousOrg,AS99999,DENY,WHOIS
aec9cbe6-3c45-47a8-869f-97e70e8e6fb1,user_36,91bbb187-cb92-4842-bb36-d5e819c0565d,2025-07-14 11:43:51,159.202.101.132,OrgC,AS77340,ALLOW,DNS
3bed4f14-0bc0-4c12-834a-ace0169cd2ec,user_36,62abb139-eb85-4012-9ab6-3cf911b052c1,2025-07-14 16:18:31,104.117.205.231,OrgC,AS39147,ALLOW,HTTP
0ea75087-41f1-4189-aff0-d7a61ecbe7a8,user_36,62abb139-eb85-4012-9ab6-3cf911b052c1,2025-07-14 16:20:31,162.50.230.18,OrgB,AS80731,ALLOW,CustomApp
3d57656a-9a8d-4176-9f86-649c5738f515,user_36,62abb139-eb85-4012-9ab6-3cf911b052c1,2025-07-14 11:05:55,193.255.81.75,MaliciousOrg,AS99999,DENY,WHOIS
a1c0144b-38a5-475d-abda-f65465905276,user_36,62abb139-eb85-4012-9ab6-3cf911b052c1,2025-07-14 16:24:31,74.119.126.197,OrgA,AS20445,ALLOW,DNS
ab65516e-5915-4d53-b971-2dd34c07e198,user_36,a2057021-6fd3-497a-b439-80c490ef04ce,2025-07-14 14:19:14,34.32.17.10,OrgD,AS37170,ALLOW,HTTP
f3f94f09-7b66-4800-b726-9f152383f843,user_36,a2057021-6fd3-497a-b439-80c490ef04ce,2025-07-14 14:22:14,157.141.123.61,OrgC,AS46632,ALLOW,DNS
ca3678c9-3222-4490-a5e8-381389993119,user_36,a2057021-6fd3-497a-b439-80c490ef04ce,2025-07-14 00:01:40,94.18.189.3,MaliciousOrg,AS99999,DENY,WHOIS
20d5f67b-3653-45e6-8642-55ff9ec6f6e6,user_36,a2057021-6fd3-497a-b439-80c490ef04ce,2025-07-14 14:22:14,118.56.192.97,OrgA,AS70533,ALLOW,HTTPS
fa49358f-a0e3-48fc-92ad-fc1d20856c7f,user_37,25825c48-6d07-4a15-a99e-722276b90056,2025-07-14 11:05:31,179.192.119.194,MaliciousOrg,AS99999,DENY,WHOIS
fe7bd59b-a5a5-426e-a68d-0a95303f072d,user_37,25825c48-6d07-4a15-a99e-722276b90056,2025-07-14 08:16:29,176.59.192.25,OrgA,AS76709,ALLOW,HTTP
886999bc-4852-4795-abfc-a46901453161,user_37,25825c48-6d07-4a15-a99e-722276b90056,2025-07-14 08:21:29,25.101.86.214,OrgD,AS63716,ALLOW,FTP
f917c846-667c-445b-ad8e-bbb6f1396d3f,user_37,25825c48-6d07-4a15-a99e-722276b90056,2025-07-14 08:22:29,222.42.23.124,OrgC,AS64105,ALLOW,HTTPS
76b61ead-8a2c-425f-8036-cb8c42d3f7db,user_37,119d428b-3cc7-4fa4-816d-c0ece4b23616,2025-07-14 10:28:54,16.192.52.152,OrgD,AS99381,ALLOW,SMTP
7716e206-377e-40c8-aa14-94d95ae84a1f,user_37,119d428b-3cc7-4fa4-816d-c0ece4b23616,2025-07-14 10:32:54,32.67.148.191,OrgC,AS38711,ALLOW,CustomApp
d4575043-8061-4032-8416-d70544d91687,user_37,119d428b-3cc7-4fa4-816d-c0ece4b23616,2025-07-14 10:34:54,166.212.88.36,OrgA,AS81586,ALLOW,CustomApp
cf675bf8-323d-4825-aad8-afc57574593a,user_37,119d428b-3cc7-4fa4-816d-c0ece4b23616,2025-07-14 14:27:45,20.173.98.33,MaliciousOrg,AS99999,DENY,WHOIS
0d939cff-2b77-4960-a386-b4b42f666ac7,user_37,01a8a704-367d-47ab-9e1c-d0f450fca531,2025-07-14 09:13:48,30.101.170.211,MaliciousOrg,AS99999,DENY,WHOIS
b94eca32-3368-48a8-be1e-c7c095d199bb,user_37,01a8a704-367d-47ab-9e1c-d0f450fca531,2025-07-14 17:50:16,29.188.161.116,OrgD,AS41649,ALLOW,FTP
8f563001-50c5-437d-81dc-607f39f3445b,user_37,01a8a704-367d-47ab-9e1c-d0f450fca531,2025-07-14 17:52:16,90.190.124.80,OrgB,AS19285,ALLOW,HTTPS
d91af931-c55c-487e-860a-5c9731400ce8,user_37,01a8a704-367d-47ab-9e1c-d0f450fca531,2025-07-14 17:57:16,186.87.92.125,OrgD,AS99680,ALLOW,HTTP
030c32e6-2986-407a-b549-22ed1c4d50e7,user_37,fbd06fae-1c33-47f9-b7bb-6afe18194f84,2025-07-14 15:07:20,62.17.4.71,OrgA,AS60847,ALLOW,SMTP
371fcfa6-511f-4e7f-9e67-49e566293545,user_37,fbd06fae-1c33-47f9-b7bb-6afe18194f84,2025-07-14 15:09:20,176.169.106.24,OrgA,AS47705,ALLOW,CustomApp
c83441cb-71d1-4374-b1d3-d33af2db0a92,user_37,fbd06fae-1c33-47f9-b7bb-6afe18194f84,2025-07-14 15:15:20,217.92.57.88,OrgD,AS15446,ALLOW,HTTP
95ac8cf1-fcae-4968-baca-d7ca11e850ac,user_37,fbd06fae-1c33-47f9-b7bb-6afe18194f84,2025-07-14 10:57:56,46.112.133.78,MaliciousOrg,AS99999,DENY,WHOIS
595b015e-8b0c-453e-a3f1-71726bc63b8b,user_37,447586a2-1659-4e9a-865c-dbc5904fb45c,2025-07-14 14:56:03,163.213.139.99,OrgA,AS28222,ALLOW,DNS
6a8625e0-395f-4cf8-9c6b-6f00714af159,user_37,447586a2-1659-4e9a-865c-dbc5904fb45c,2025-07-14 00:50:33,91.56.205.194,MaliciousOrg,AS99999,DENY,WHOIS
70637ca3-227a-4cdb-901c-63daa49e93b6,user_37,447586a2-1659-4e9a-865c-dbc5904fb45c,2025-07-14 14:58:03,100.136.89.3,OrgA,AS20424,ALLOW,FTP
cd7123e3-6d5e-4f38-a53d-cd340ed674cb,user_37,447586a2-1659-4e9a-865c-dbc5904fb45c,2025-07-14 15:05:03,212.17.72.176,OrgD,AS89998,ALLOW,HTTP
ebd6d227-9d64-43fd-9bcf-e98876dca121,user_37,d88ef1f7-14b5-422b-8168-56cfa4e6f150,2025-07-14 11:44:59,118.131.70.154,MaliciousOrg,AS99999,DENY,WHOIS
17025ca7-be27-479b-8645-beedf590487c,user_37,d88ef1f7-14b5-422b-8168-56cfa4e6f150,2025-07-14 15:17:44,196.99.154.133,OrgB,AS33822,ALLOW,CustomApp
ab8515a0-ef48-4d75-942f-1d6e1df77c23,user_37,d88ef1f7-14b5-422b-8168-56cfa4e6f150,2025-07-14 15:21:44,86.108.236.102,OrgA,AS62618,ALLOW,HTTPS
5d1d2f1b-a724-4b7c-8df1-fb663986a45c,user_37,d88ef1f7-14b5-422b-8168-56cfa4e6f150,2025-07-14 15:24:44,94.181.189.243,OrgC,AS92759,ALLOW,DNS
f9cd4508-7990-416d-8745-8c0e14be9fe7,user_38,1e9d918d-f195-4704-9087-0dfe2478e08c,2025-07-14 10:18:09,159.216.98.59,OrgD,AS69324,ALLOW,HTTPS
381cf1aa-1167-463a-a7a9-e35a7606683c,user_38,1e9d918d-f195-4704-9087-0dfe2478e08c,2025-07-14 10:22:09,207.23.255.228,OrgC,AS45891,ALLOW,DNS
c1a0370e-ff73-43c0-bc17-3faf8de0218f,user_38,1e9d918d-f195-4704-9087-0dfe2478e08c,2025-07-14 00:11:49,101.123.235.132,MaliciousOrg,AS99999,DENY,WHOIS
0a57fa82-532f-454a-8a46-fb62de9ce350,user_38,1e9d918d-f195-4704-9087-0dfe2478e08c,2025-07-14 10:30:09,202.158.44.103,OrgD,AS65956,ALLOW,SSH
df9882d3-f409-47d7-b64c-f617c46467e2,user_38,920656cd-5ee5-468f-88be-540b8690b4c4,2025-07-14 09:23:00,58.29.162.134,OrgC,AS84148,ALLOW,FTP
fc381f2b-088e-4ae2-bd25-e94246b1ecf2,user_38,920656cd-5ee5-468f-88be-540b8690b4c4,2025-07-14 09:25:00,109.68.48.203,OrgC,AS83355,ALLOW,HTTPS
8ce18780-856a-4bd0-84ea-e7f8efc7f72b,user_38,920656cd-5ee5-468f-88be-540b8690b4c4,2025-07-14 16:18:26,98.236.15.208,MaliciousOrg,AS99999,DENY,WHOIS
1c78a5f4-449a-47da-bdd4-ce5ad9e9be9e,user_38,920656cd-5ee5-468f-88be-540b8690b4c4,2025-07-14 09:32:00,218.72.35.235,OrgA,AS62245,ALLOW,DNS
b4521d78-bc6c-4f3d-8d8e-99e8418e7da6,user_38,ff86d816-27c5-443f-99fb-d7f6a0ab645e,2025-07-14 16:54:45,217.184.195.224,OrgB,AS51610,DENY,HTTP
600f834d-6e7f-46c4-a7ba-69621d3063c3,user_38,ff86d816-27c5-443f-99fb-d7f6a0ab645e,2025-07-14 04:53:56,28.146.232.221,MaliciousOrg,AS99999,DENY,WHOIS
d292afc6-55f8-4a52-8114-8c6e36dc12e3,user_38,ff86d816-27c5-443f-99fb-d7f6a0ab645e,2025-07-14 17:02:45,145.212.67.103,OrgA,AS37831,ALLOW,HTTPS
1e88a5e2-225f-4e25-949f-84733e7c0e4d,user_38,ff86d816-27c5-443f-99fb-d7f6a0ab645e,2025-07-14 17:03:45,175.106.19.224,OrgB,AS86557,ALLOW,SSH
c8282161-ac07-4c7b-9523-3301a7d9bafd,user_38,587dd52c-9bfd-4462-93c0-2b11ca2826c7,2025-07-14 11:38:10,150.158.57.228,MaliciousOrg,AS99999,DENY,WHOIS
305f7e9c-f2ca-4123-9d92-d9db6610351c,user_38,587dd52c-9bfd-4462-93c0-2b11ca2826c7,2025-07-14 15:22:47,18.26.56.221,OrgA,AS78758,ALLOW,HTTP
57461571-5d10-4223-b5e1-52de6726d51e,user_38,587dd52c-9bfd-4462-93c0-2b11ca2826c7,2025-07-14 15:22:47,93.241.140.101,OrgC,AS42575,ALLOW,HTTPS
06ce1126-1910-48ad-be74-c2341b811fd4,user_38,587dd52c-9bfd-4462-93c0-2b11ca2826c7,2025-07-14 15:30:47,190.224.44.126,OrgC,AS78730,ALLOW,HTTPS
2ba93486-e327-4417-99d3-0d6e93ee09d1,user_38,3356c987-b207-4915-99b6-e7085f061f2a,2025-07-14 11:31:26,134.118.130.150,OrgB,AS30661,ALLOW,HTTP
95c6e6ed-fb4a-48a5-9ee8-ec8ce29e9547,user_38,3356c987-b207-4915-99b6-e7085f061f2a,2025-07-14 11:34:26,81.196.54.249,OrgD,AS99309,ALLOW,HTTPS
c1b027cf-7683-4912-bec9-a9bd1bee7463,user_38,3356c987-b207-4915-99b6-e7085f061f2a,2025-07-14 11:33:26,218.32.138.217,OrgB,AS53278,ALLOW,DNS
c03bd9e1-5afb-42be-83a3-5b7d7f424e69,user_38,3356c987-b207-4915-99b6-e7085f061f2a,2025-07-14 14:38:32,145.139.84.184,MaliciousOrg,AS99999,DENY,WHOIS
8f995fa2-088e-45be-9313-fc17cc7c71c4,user_38,cb38205d-8840-4935-bf74-314383a43a6a,2025-07-14 16:04:29,64.56.105.224,OrgD,AS55674,ALLOW,SSH
e2c36b01-6323-4937-a167-22c658865120,user_38,cb38205d-8840-4935-bf74-314383a43a6a,2025-07-14 16:07:29,89.21.122.63,OrgD,AS72148,ALLOW,HTTPS
e11dbc73-435d-43a2-ab82-063d51091e63,user_38,cb38205d-8840-4935-bf74-314383a43a6a,2025-07-14 16:06:29,73.244.199.2,OrgB,AS16159,ALLOW,HTTPS
33ba6a65-1918-4c54-9ea7-3aa349a99adb,user_38,cb38205d-8840-4935-bf74-314383a43a6a,2025-07-14 15:00:51,100.235.158.13,MaliciousOrg,AS99999,DENY,WHOIS
99e67815-3c68-4da2-a4b0-0c85088895a8,user_39,1dced064-6e8c-4fec-8715-1694ae61e121,2025-07-14 13:33:51,39.145.134.194,MaliciousOrg,AS99999,DENY,WHOIS
f35f7031-0a9d-4531-884d-73e6d1c4fba4,user_39,1dced064-6e8c-4fec-8715-1694ae61e121,2025-07-14 18:57:24,118.49.195.152,OrgD,AS36421,ALLOW,DNS
38b89b2c-3647-45de-b25b-8cf052de2535,user_39,1dced064-6e8c-4fec-8715-1694ae61e121,2025-07-14 18:59:24,76.2.228.82,OrgB,AS50297,ALLOW,HTTP
44ac3c8e-2ba9-4847-8305-6e1442ae829e,user_39,1dced064-6e8c-4fec-8715-1694ae61e121,2025-07-14 18:59:24,87.177.23.62,OrgD,AS75435,ALLOW,HTTPS
8b97b799-ef6c-4d31-85c0-0d2dcc81da8d,user_39,b03d3a0f-35b2-4618-8042-1e6fcdae4b90,2025-07-14 11:38:22,93.42.136.135,MaliciousOrg,AS99999,DENY,WHOIS
50e4a810-6fe7-4ab6-9704-8e2fd662da07,user_39,b03d3a0f-35b2-4618-8042-1e6fcdae4b90,2025-07-14 09:05:32,118.37.147.47,OrgD,AS13118,ALLOW,DNS
c7c362b5-83c7-40de-a7ec-c808be844832,user_39,b03d3a0f-35b2-4618-8042-1e6fcdae4b90,2025-07-14 09:08:32,119.195.55.93,OrgD,AS11218,ALLOW,HTTPS
daae3328-0ec6-44f9-812f-69ad487aa328,user_39,b03d3a0f-35b2-4618-8042-1e6fcdae4b90,2025-07-14 09:07:32,147.188.160.199,OrgA,AS16279,ALLOW,HTTP
a4a023f5-ae42-4355-9790-ace9e4d5b991,user_39,e9ce1d5d-b515-42a3-a9b3-0a7deb5b4558,2025-07-14 23:46:17,86.7.11.193,MaliciousOrg,AS99999,DENY,WHOIS
7e0b5271-b71e-47ef-b8af-eadc480bc2e3,user_39,e9ce1d5d-b515-42a3-a9b3-0a7deb5b4558,2025-07-14 17:44:57,190.69.112.119,OrgA,AS50812,ALLOW,FTP
22334601-463a-46b9-b24a-2a8a5762b5eb,user_39,e9ce1d5d-b515-42a3-a9b3-0a7deb5b4558,2025-07-14 17:46:57,90.63.8.236,OrgD,AS67039,ALLOW,CustomApp
9bc72cc4-458f-47af-b8f0-110203eebf64,user_39,e9ce1d5d-b515-42a3-a9b3-0a7deb5b4558,2025-07-14 17:49:57,96.110.107.79,OrgA,AS98862,ALLOW,HTTP
907e6143-05f3-4f0d-9997-17d62b593fa9,user_39,8e2a99e3-8a7c-4f3b-b080-60993223da17,2025-07-14 18:16:58,209.16.212.219,OrgB,AS46841,ALLOW,HTTPS
8f73a427-f033-415e-8311-20a50bb5ede7,user_39,8e2a99e3-8a7c-4f3b-b080-60993223da17,2025-07-14 03:39:32,26.126.81.121,MaliciousOrg,AS99999,DENY,WHOIS
1c29f255-2a57-4eab-9cfa-8c1af62b9c81,user_39,8e2a99e3-8a7c-4f3b-b080-60993223da17,2025-07-14 18:20:58,213.37.32.33,OrgB,AS82340,ALLOW,HTTPS
9f3691de-a8cb-4c4b-9d0f-4a81b608e004,user_39,8e2a99e3-8a7c-4f3b-b080-60993223da17,2025-07-14 18:25:58,49.133.146.40,OrgC,AS68930,ALLOW,SSH
17edca0a-e2db-423a-a5f7-ae6de435c33f,user_39,8abc4186-8aab-43b5-bd90-10ff4da60e40,2025-07-14 10:36:51,102.169.165.245,MaliciousOrg,AS99999,DENY,WHOIS
c725b17f-4e20-4db8-a7d1-33885d8506d8,user_39,8abc4186-8aab-43b5-bd90-10ff4da60e40,2025-07-14 18:34:40,44.235.118.178,OrgB,AS86928,ALLOW,CustomApp
49f17e04-afbc-4f69-8248-6a27681b21bd,user_39,8abc4186-8aab-43b5-bd90-10ff4da60e40,2025-07-14 18:36:40,166.136.80.106,OrgD,AS58317,ALLOW,HTTP
1f0c4a6a-d731-4289-bc30-652e354e3215,user_39,8abc4186-8aab-43b5-bd90-10ff4da60e40,2025-07-14 18:44:40,72.213.183.244,OrgA,AS12618,ALLOW,HTTP
71279851-f350-463e-b69e-d333229d7680,user_39,726d0f06-3051-49e4-b601-b5832c73c110,2025-07-14 14:35:04,149.25.243.235,OrgB,AS56866,ALLOW,HTTP
bf319a39-ae09-468a-b5dc-74a5f3e74db4,user_39,726d0f06-3051-49e4-b601-b5832c73c110,2025-07-14 00:17:38,161.16.97.202,MaliciousOrg,AS99999,DENY,WHOIS
61c70668-8031-4610-a771-2f75cc00cf91,user_39,726d0f06-3051-49e4-b601-b5832c73c110,2025-07-14 14:39:04,205.65.224.11,OrgA,AS43178,ALLOW,DNS
3cc1631a-a007-45b5-902f-2c1aa7551b78,user_39,726d0f06-3051-49e4-b601-b5832c73c110,2025-07-14 14:44:04,58.166.40.47,OrgA,AS11871,ALLOW,SSH
4c60a417-7c50-4e3f-a2e7-3ca0548bc7ba,user_40,1fcd5f36-cf43-424d-9068-c6261f37731a,2025-07-14 18:22:38,159.122.188.133,OrgB,AS97891,ALLOW,DNS
a5d0a7fd-f95d-41a4-b38a-d29a9fb69fb2,user_40,1fcd5f36-cf43-424d-9068-c6261f37731a,2025-07-14 18:26:38,100.1.14.87,OrgB,AS86606,ALLOW,HTTPS
6dc7be7b-d7c9-4cd2-82f6-c8ffc0bb704d,user_40,1fcd5f36-cf43-424d-9068-c6261f37731a,2025-07-14 11:27:20,187.42.222.71,MaliciousOrg,AS99999,DENY,WHOIS
f22e506e-3bb8-43c8-b008-7cd8d047b54c,user_40,1fcd5f36-cf43-424d-9068-c6261f37731a,2025-07-14 18:28:38,60.159.192.155,OrgC,AS33635,ALLOW,HTTP
ff9fd638-3886-48ce-9a34-0ec09ada1960,user_40,483f3834-3184-4291-8424-cf32798a43ca,2025-07-14 13:55:13,97.214.79.78,OrgC,AS21178,ALLOW,FTP
b58e7baa-145f-4924-a53d-eba794ab0f61,user_40,483f3834-3184-4291-8424-cf32798a43ca,2025-07-14 13:58:13,86.61.158.123,OrgD,AS28654,ALLOW,HTTPS
047c3bc5-1b76-4ef2-a919-430a654d9658,user_40,483f3834-3184-4291-8424-cf32798a43ca,2025-07-14 11:00:17,22.111.233.6,MaliciousOrg,AS99999,DENY,WHOIS
44a87cee-73e1-451c-8c7a-aed8bce5710b,user_40,483f3834-3184-4291-8424-cf32798a43ca,2025-07-14 14:07:13,209.185.209.201,OrgD,AS81902,ALLOW,HTTPS
2fddb549-815a-4992-b3c3-7f849f09d9dd,user_40,82423207-d209-4bb7-bb3d-efb04eb09876,2025-07-14 08:16:21,118.128.122.34,OrgA,AS55874,ALLOW,HTTP
3ec002d4-3cf9-4347-a7e8-67d54b7f637b,user_40,82423207-d209-4bb7-bb3d-efb04eb09876,2025-07-14 08:19:21,130.33.32.11,OrgA,AS39887,ALLOW,FTP
003aa35b-988a-4885-93d4-2af35e5a2a88,user_40,82423207-d209-4bb7-bb3d-efb04eb09876,2025-07-14 14:10:26,48.122.119.11,MaliciousOrg,AS99999,DENY,WHOIS
30fab812-2d2e-434f-94dc-5b8100c29fdf,user_40,82423207-d209-4bb7-bb3d-efb04eb09876,2025-07-14 08:28:21,36.89.39.222,OrgC,AS48411,ALLOW,HTTP
d945a8eb-6905-4bb7-bfde-031743fa33b5,user_40,db8e1195-9b4a-46ba-b79b-7f888b8f1cfc,2025-07-14 02:36:17,137.92.245.5,MaliciousOrg,AS99999,DENY,WHOIS
f566f2cb-c32f-40ee-abe4-4873e01f86b4,user_40,db8e1195-9b4a-46ba-b79b-7f888b8f1cfc,2025-07-14 11:30:27,164.54.91.23,OrgA,AS45393,ALLOW,HTTPS
33cb0d78-315c-4d18-bbe3-aa1d3a87b911,user_40,db8e1195-9b4a-46ba-b79b-7f888b8f1cfc,2025-07-14 11:35:27,162.102.148.236,OrgD,AS58900,ALLOW,FTP
3aac56cf-13d3-40ce-9caf-2bcd02a9d8d5,user_40,db8e1195-9b4a-46ba-b79b-7f888b8f1cfc,2025-07-14 11:38:27,133.165.211.120,OrgA,AS50656,ALLOW,HTTPS
e07979de-dab4-4561-9845-1306487b1668,user_40,773dea8e-2f40-47f5-a7e8-51764e346790,2025-07-14 15:25:00,169.144.168.187,OrgA,AS19793,ALLOW,HTTP
42a7137c-0006-48b0-86b8-35096efe14a1,user_40,773dea8e-2f40-47f5-a7e8-51764e346790,2025-07-14 09:40:56,17.253.249.71,MaliciousOrg,AS99999,DENY,WHOIS
ae738622-915d-4d3d-be8d-184321e24598,user_40,773dea8e-2f40-47f5-a7e8-51764e346790,2025-07-14 15:33:00,22.211.151.204,OrgD,AS22045,ALLOW,HTTP
0f61a11c-3018-4e11-8ff0-f19546d067c3,user_40,773dea8e-2f40-47f5-a7e8-51764e346790,2025-07-14 15:28:00,143.138.170.58,OrgB,AS14543,ALLOW,HTTP
725c0239-dfd9-4f50-9c65-3ffe4e1bac78,user_40,7e4322b9-110d-4358-a599-6bbdaa739a5f,2025-07-14 04:37:49,18.74.189.142,MaliciousOrg,AS99999,DENY,WHOIS
7f319254-462b-4292-8345-7495872e8899,user_40,7e4322b9-110d-4358-a599-6bbdaa739a5f,2025-07-14 17:53:24,43.79.211.198,OrgB,AS70667,ALLOW,HTTPS
37172e09-4fba-4671-8665-47a12f4b3fff,user_40,7e4322b9-110d-4358-a599-6bbdaa739a5f,2025-07-14 17:53:24,67.169.163.19,OrgD,AS72067,ALLOW,HTTPS
468f19ca-cb22-47e4-93dd-162b6563e5fa,user_40,7e4322b9-110d-4358-a599-6bbdaa739a5f,2025-07-14 17:58:24,39.238.197.141,OrgD,AS72078,ALLOW,HTTPS
d9c26dea-899b-4a17-b3c1-82279b0f374f,user_41,5ea99984-b27c-4516-aa39-51a30963ee96,2025-07-14 08:37:16,115.190.88.76,OrgC,AS24056,ALLOW,HTTP
592748e2-f679-49ae-8642-46020b0da418,user_41,5ea99984-b27c-4516-aa39-51a30963ee96,2025-07-14 00:54:03,42.162.220.30,MaliciousOrg,AS99999,DENY,WHOIS
a533783e-dc2d-447a-8075-cebcc9001bc4,user_41,5ea99984-b27c-4516-aa39-51a30963ee96,2025-07-14 08:43:16,76.78.144.81,OrgA,AS57724,ALLOW,HTTP
8c4793a4-2c5a-4fc8-8c83-581a2f09f7ec,user_41,5ea99984-b27c-4516-aa39-51a30963ee96,2025-07-14 08:43:16,116.36.148.114,OrgC,AS73119,ALLOW,DNS
29deec84-4c1c-4694-8409-560e3be41ecc,user_41,3ab8c0fb-02ac-404e-9aae-5411d9da38d2,2025-07-14 15:14:27,33.34.11.42,OrgC,AS52318,ALLOW,HTTP
0bc330ec-06d6-438f-9234-f0c64c1689dc,user_41,3ab8c0fb-02ac-404e-9aae-5411d9da38d2,2025-07-14 18:09:24,127.120.50.211,MaliciousOrg,AS99999,DENY,WHOIS
e330fa07-4818-47ae-b9dc-bcf867887090,user_41,3ab8c0fb-02ac-404e-9aae-5411d9da38d2,2025-07-14 15:22:27,164.18.125.112,OrgA,AS77623,ALLOW,HTTPS
dcc27fe2-a634-4785-bde8-e9e40eebe339,user_41,3ab8c0fb-02ac-404e-9aae-5411d9da38d2,2025-07-14 15:26:27,200.168.184.240,OrgB,AS22038,ALLOW,SMTP
80b31531-0651-4724-b196-14a381a9b7e1,user_41,2404df1b-0831-4ab1-98b6-220f20e7bd5c,2025-07-14 10:14:30,26.74.79.36,OrgA,AS51138,ALLOW,HTTP
69566aed-2992-4f42-99b5-d5eeb1baef12,user_41,2404df1b-0831-4ab1-98b6-220f20e7bd5c,2025-07-14 10:16:30,213.215.25.82,OrgA,AS99919,ALLOW,HTTP
c4057e14-620a-4864-a6fe-55bb2a3c92d6,user_41,2404df1b-0831-4ab1-98b6-220f20e7bd5c,2025-07-14 10:20:30,200.47.227.114,OrgB,AS51370,ALLOW,HTTPS
ad47aa0c-88f0-4e93-8b6a-2f5bada52d44,user_41,2404df1b-0831-4ab1-98b6-220f20e7bd5c,2025-07-14 23:27:33,100.4.26.228,MaliciousOrg,AS99999,DENY,WHOIS
0119040f-7432-4569-8e9f-3f4d1caf8db4,user_41,8ed6361c-bcd4-4a96-9c4b-03a35732a5fe,2025-07-14 11:39:05,153.75.252.186,OrgD,AS20915,ALLOW,HTTP
64dbfdbc-c67f-48e2-af21-6b214a63c6fd,user_41,8ed6361c-bcd4-4a96-9c4b-03a35732a5fe,2025-07-14 11:40:05,144.171.118.32,OrgC,AS72187,ALLOW,HTTPS
990e4409-63ed-48a4-a969-e38369f3b031,user_41,8ed6361c-bcd4-4a96-9c4b-03a35732a5fe,2025-07-14 11:41:05,86.21.92.124,OrgA,AS17531,ALLOW,DNS
4811b35c-b132-49f6-9525-f14f7f0435e2,user_41,8ed6361c-bcd4-4a96-9c4b-03a35732a5fe,2025-07-14 05:55:48,108.59.203.42,MaliciousOrg,AS99999,DENY,WHOIS
53b5c7f9-2755-415c-90c4-04cf58b2a170,user_41,ad6d2402-864e-47aa-b98b-e3dfe443149d,2025-07-14 11:37:37,15.148.79.17,OrgC,AS81540,ALLOW,SMTP
e106bfc9-96d0-43a1-bbd8-1a791a6f4724,user_41,ad6d2402-864e-47aa-b98b-e3dfe443149d,2025-07-14 11:41:37,49.133.226.173,OrgC,AS80306,ALLOW,HTTP
88648500-63ed-4e9c-883f-c67c897f41e3,user_41,ad6d2402-864e-47aa-b98b-e3dfe443149d,2025-07-14 11:41:37,189.92.36.63,OrgA,AS92740,ALLOW,DNS
1c793054-40ab-437d-b9d1-1c8b392397e2,user_41,ad6d2402-864e-47aa-b98b-e3dfe443149d,2025-07-14 05:04:27,21.201.172.173,MaliciousOrg,AS99999,DENY,WHOIS
58b38ab0-f5f9-4a4b-86a0-abf63bb5259d,user_41,e3c3126d-ffb2-461b-9b2f-82f15c898698,2025-07-14 11:49:44,17.218.19.14,OrgD,AS15415,ALLOW,HTTP
5b51086a-1434-44f7-a361-dafb4c39ba00,user_41,e3c3126d-ffb2-461b-9b2f-82f15c898698,2025-07-14 11:53:44,90.75.56.193,OrgC,AS26212,ALLOW,DNS
58e7f548-81f2-4e7b-916e-23a09e2d647c,user_41,e3c3126d-ffb2-461b-9b2f-82f15c898698,2025-07-14 01:57:06,54.174.8.129,MaliciousOrg,AS99999,DENY,WHOIS
561fa176-5132-4788-92f8-80fb5bad026d,user_41,e3c3126d-ffb2-461b-9b2f-82f15c898698,2025-07-14 11:55:44,73.17.230.200,OrgB,AS27169,ALLOW,FTP
a58d0fb2-3a70-4279-9245-a4f3efaa08ec,user_42,f92ed62c-fe2a-44ec-be9b-20ad80d59a45,2025-07-14 08:51:58,66.167.82.191,MaliciousOrg,AS99999,DENY,WHOIS
84b52b0d-d254-4ddf-a10d-3d21c56e5206,user_42,f92ed62c-fe2a-44ec-be9b-20ad80d59a45,2025-07-14 14:51:13,171.34.211.116,OrgA,AS18389,DENY,HTTP
c096440b-4205-4482-84f1-a4a7eaa173f1,user_42,f92ed62c-fe2a-44ec-be9b-20ad80d59a45,2025-07-14 14:53:13,128.195.136.5,OrgA,AS95339,ALLOW,FTP
9470763b-237d-4ced-b4ad-70ef8c6eea75,user_42,f92ed62c-fe2a-44ec-be9b-20ad80d59a45,2025-07-14 14:50:13,181.167.90.106,OrgA,AS63429,ALLOW,SSH
c9b582dd-4548-43dc-bbcc-76981cd23f41,user_42,948230c0-e052-4f65-8fe8-f9ecfa16cffb,2025-07-14 11:36:56,56.16.133.42,MaliciousOrg,AS99999,DENY,WHOIS
864cda33-cf99-4ea2-9d0f-3245da9d2f03,user_42,948230c0-e052-4f65-8fe8-f9ecfa16cffb,2025-07-14 08:59:34,131.221.182.133,OrgB,AS45236,ALLOW,HTTPS
23d2b643-21e9-4020-8ab7-375779f67ce9,user_42,948230c0-e052-4f65-8fe8-f9ecfa16cffb,2025-07-14 09:00:34,41.255.209.146,OrgC,AS79769,ALLOW,CustomApp
